,rok,měsíc,den,T-AVG,TMA,TMI,SRA,Flag
84356,2005,12,17,0.0,2.9,-0.1,1.8,
84357,2005,12,18,0.1,1.9,-2.5,1.8,
84358,2005,12,19,0.9,2.4,-0.6,1.0,
84359,2005,12,20,3.7,5.2,0.0,1.9000000000000001,
84360,2005,12,21,3.1,3.9,1.8,0.2,
84361,2005,12,22,3.8,5.3,2.6,0.8,
84362,2005,12,23,4.1,5.3,2.9,0.5,
84363,2005,12,24,5.4,6.0,4.1,0.0,T
84364,2005,12,25,2.3,5.8,0.2,0.1,
84365,2005,12,26,0.3,1.9,-2.4,0.3,
84366,2005,12,27,-0.8,0.9,-1.4,0.2,
84367,2005,12,28,-2.6,-0.4,-3.9,7.8,
84368,2005,12,29,-3.4,-1.3,-4.6,0.0,T
84369,2005,12,30,-4.0,-2.5,-4.9,0.0,
84370,2005,12,31,-2.4,-0.2,-8.9,0.2,
84371,2006,1,1,1.0,2.1,-1.5,0.8,
84372,2006,1,2,2.3,3.3,0.0,0.7000000000000001,
84373,2006,1,3,1.9,2.8,1.1,0.9,
84374,2006,1,4,1.3,2.7,0.8,0.1,
84375,2006,1,5,1.0,2.7,0.5,0.0,T
84376,2006,1,6,0.6,1.6,0.0,0.0,T
84377,2006,1,7,0.3,2.3,-0.8,0.0,T
84378,2006,1,8,-1.9,0.5,-4.0,0.0,
84379,2006,1,9,-3.7,-0.5,-5.7,0.0,
84380,2006,1,10,-5.1,-2.0,-7.9,0.0,
84381,2006,1,11,-4.3,-0.3,-8.3,0.0,
84382,2006,1,12,-2.7,-1.1,-7.8,0.0,T
84383,2006,1,13,-1.7,-0.5,-2.8,0.0,
84384,2006,1,14,-3.6,-1.1,-4.8,0.0,T
84385,2006,1,15,-2.5,-0.1,-5.4,0.0,
84386,2006,1,16,-4.9,-2.8,-8.4,0.0,
84387,2006,1,17,-3.0,-0.6,-4.8,4.6000000000000005,
84388,2006,1,18,1.0,4.2,-3.0,1.0,
84389,2006,1,19,-1.4,0.3,-2.8,0.0,T
84390,2006,1,20,2.6,4.9,-1.5,1.5,
84391,2006,1,21,3.7,5.4,2.9,1.0,
84392,2006,1,22,-9.0,3.8,-11.9,0.0,T
84393,2006,1,23,-11.1,-9.3,-14.0,0.0,
84394,2006,1,24,-10.2,-6.8,-13.3,0.0,
84395,2006,1,25,-7.0,-5.6,-10.7,0.0,
84396,2006,1,26,-6.2,-4.2,-6.9,0.0,T
84397,2006,1,27,-6.2,-3.7,-8.7,0.0,
84398,2006,1,28,-7.1,-3.6,-10.5,0.0,
84399,2006,1,29,-6.4,-2.6,-10.5,0.0,
84400,2006,1,30,-5.8,-1.8,-10.0,0.0,
84401,2006,1,31,-3.5,0.3,-7.4,0.0,
84402,2006,2,1,-4.6,-0.7,-6.5,0.0,T
84403,2006,2,2,-6.2,-1.7,-8.2,0.0,T
84404,2006,2,3,-2.1,-0.1,-7.9,0.0,T
84405,2006,2,4,-1.7,0.6,-2.9,0.4,
84406,2006,2,5,-5.8,-1.3,-9.8,0.0,
84407,2006,2,6,-5.4,-2.1,-9.3,2.8000000000000003,
84408,2006,2,7,2.8,4.1,-6.0,6.5,
84409,2006,2,8,3.5,4.9,2.1,0.2,
84410,2006,2,9,2.1,4.9,0.6,0.0,T
84411,2006,2,10,0.9,3.0,0.1,1.7,
84412,2006,2,11,0.1,1.9,-0.4,0.2,
84413,2006,2,12,0.0,2.0,-1.9,0.0,T
84414,2006,2,13,0.7,3.6,-0.4,0.0,
84415,2006,2,14,-0.8,2.8,-4.6,0.0,T
84416,2006,2,15,2.6,4.3,-0.3,3.5,
84417,2006,2,16,4.2,5.5,3.3,5.7,
84418,2006,2,17,5.5,7.9,3.0,0.0,T
84419,2006,2,18,4.3,6.7,2.0,0.2,
84420,2006,2,19,5.5,9.2,3.4,0.0,
84421,2006,2,20,4.0,7.3,1.2,0.0,
84422,2006,2,21,2.8,4.8,2.2,0.0,
84423,2006,2,22,1.3,2.8,0.7,0.0,T
84424,2006,2,23,0.6,1.5,-0.2,0.2,
84425,2006,2,24,0.3,4.3,-2.6,0.0,
84426,2006,2,25,-1.0,1.9,-3.4,0.0,T
84427,2006,2,26,-2.3,-0.8,-3.3,0.1,
84428,2006,2,27,-2.1,0.9,-4.5,0.0,
84429,2006,2,28,-0.2,3.0,-4.6,0.0,T
84430,2006,3,1,0.4,3.6,-2.2,0.0,T
84431,2006,3,2,-0.8,2.9,-3.4,0.0,
84432,2006,3,3,0.3,4.3,-3.0,3.9,
84433,2006,3,4,1.1,2.7,0.0,0.0,T
84434,2006,3,5,0.1,3.3,-1.4,0.0,T
84435,2006,3,6,1.4,4.4,-0.7,0.0,T
84436,2006,3,7,-0.4,1.6,-0.8,0.2,
84437,2006,3,8,0.0,3.2,-4.7,2.3000000000000003,
84438,2006,3,9,3.8,6.5,-0.9,4.5,
84439,2006,3,10,5.9,8.5,3.6,0.6,
84440,2006,3,11,2.0,5.4,0.0,4.0,
84441,2006,3,12,-3.6,0.3,-4.5,0.6,
84442,2006,3,13,-3.2,-0.5,-5.9,0.0,
84443,2006,3,14,-1.5,0.7,-3.6,0.0,T
84444,2006,3,15,-0.9,0.6,-2.5,0.0,T
84445,2006,3,16,1.6,4.1,-0.7,0.5,
84446,2006,3,17,1.4,3.4,0.6,0.7000000000000001,
84447,2006,3,18,2.0,3.6,1.0,0.0,
84448,2006,3,19,3.6,7.6,0.6,0.0,
84449,2006,3,20,3.3,8.7,0.4,0.0,
84450,2006,3,21,3.8,6.2,0.2,1.2,
84451,2006,3,22,2.2,5.3,0.0,0.2,
84452,2006,3,23,3.0,5.7,-1.0,0.0,
84453,2006,3,24,4.5,8.9,-1.5,0.1,
84454,2006,3,25,8.5,11.5,4.6,0.7000000000000001,
84455,2006,3,26,10.9,14.8,7.9,7.6000000000000005,
84456,2006,3,27,15.4,20.8,8.8,0.3,
84457,2006,3,28,10.3,15.6,9.5,6.0,
84458,2006,3,29,9.2,12.7,8.0,0.0,T
84459,2006,3,30,10.4,13.4,6.7,1.0,
84460,2006,3,31,12.6,16.0,10.1,3.4,
84461,2006,4,1,12.3,16.7,9.5,2.6,
84462,2006,4,2,12.3,17.7,9.5,2.5,
84463,2006,4,3,10.2,14.7,8.4,0.1,
84464,2006,4,4,6.1,11.9,4.8,0.8,
84465,2006,4,5,5.2,7.7,2.0,0.0,T
84466,2006,4,6,5.7,8.9,2.4,0.0,
84467,2006,4,7,7.3,12.2,0.6,0.0,
84468,2006,4,8,9.9,16.3,2.5,0.0,
84469,2006,4,9,10.8,14.4,6.7,1.9000000000000001,
84470,2006,4,10,3.8,11.0,2.1,13.700000000000001,
84471,2006,4,11,6.0,8.1,2.1,0.0,
84472,2006,4,12,5.9,8.8,1.8,0.0,T
84473,2006,4,13,9.3,11.7,6.1,1.5,
84474,2006,4,14,8.4,10.7,7.5,3.7,
84475,2006,4,15,11.0,15.3,4.6,0.5,
84476,2006,4,16,12.6,16.8,9.5,1.4000000000000001,
84477,2006,4,17,12.0,16.0,10.7,2.7,
84478,2006,4,18,13.5,16.6,10.2,0.0,
84479,2006,4,19,13.4,17.7,7.9,0.0,
84480,2006,4,20,14.2,19.3,8.2,0.0,
84481,2006,4,21,15.8,21.7,8.1,0.0,
84482,2006,4,22,14.2,21.6,10.3,1.8,
84483,2006,4,23,12.9,18.6,8.7,3.2,
84484,2006,4,24,14.9,18.7,8.3,0.0,
84485,2006,4,25,17.4,22.7,9.9,0.0,
84486,2006,4,26,17.2,23.7,11.2,0.1,
84487,2006,4,27,16.7,20.7,13.6,0.6,
84488,2006,4,28,9.7,16.3,7.6,4.0,
84489,2006,4,29,8.6,12.3,7.3,2.8000000000000003,
84490,2006,4,30,8.8,13.3,5.5,0.5,
84491,2006,5,1,11.9,16.9,5.8,0.0,
84492,2006,5,2,14.9,20.0,10.0,0.0,
84493,2006,5,3,17.2,22.8,9.9,0.0,
84494,2006,5,4,16.9,22.4,11.1,0.0,
84495,2006,5,5,17.5,22.5,11.1,0.0,
84496,2006,5,6,17.3,22.6,10.3,0.0,
84497,2006,5,7,17.4,22.1,12.2,0.0,
84498,2006,5,8,16.7,23.0,8.8,0.0,T
84499,2006,5,9,18.1,23.4,12.0,0.0,
84500,2006,5,10,16.5,21.6,11.3,0.0,
84501,2006,5,11,16.4,22.5,6.8,0.0,
84502,2006,5,12,18.6,25.3,9.7,0.0,
84503,2006,5,13,17.0,19.7,13.6,1.2,
84504,2006,5,14,15.9,19.8,12.3,5.7,
84505,2006,5,15,17.2,21.5,11.6,0.0,
84506,2006,5,16,18.2,24.3,14.0,16.9,
84507,2006,5,17,15.4,18.2,13.8,21.7,
84508,2006,5,18,17.3,22.0,11.8,4.9,
84509,2006,5,19,17.1,20.6,14.8,0.0,T
84510,2006,5,20,14.4,20.3,11.4,0.5,
84511,2006,5,21,16.5,20.9,11.3,0.0,
84512,2006,5,22,17.7,27.4,11.3,10.6,
84513,2006,5,23,15.6,18.6,14.3,0.0,
84514,2006,5,24,16.1,20.0,12.3,0.0,
84515,2006,5,25,14.5,16.1,11.4,0.4,
84516,2006,5,26,14.0,18.7,12.0,10.9,
84517,2006,5,27,16.0,20.4,11.3,15.0,
84518,2006,5,28,15.5,19.6,12.3,0.2,
84519,2006,5,29,12.2,16.2,9.5,10.1,
84520,2006,5,30,10.1,12.9,8.7,2.7,
84521,2006,5,31,9.7,12.8,7.9,2.8000000000000003,
84522,2006,6,1,10.7,13.9,8.5,0.1,
84523,2006,6,2,13.3,17.5,6.7,0.0,
84524,2006,6,3,14.1,18.9,10.3,1.8,
84525,2006,6,4,11.9,13.8,11.0,0.0,
84526,2006,6,5,11.4,14.7,9.2,0.0,
84527,2006,6,6,12.1,16.2,6.1,0.0,T
84528,2006,6,7,14.5,18.3,8.7,0.0,T
84529,2006,6,8,16.5,23.2,7.9,0.0,
84530,2006,6,9,18.6,23.3,12.2,0.0,
84531,2006,6,10,18.6,22.6,15.7,0.0,
84532,2006,6,11,19.3,25.9,10.5,0.0,
84533,2006,6,12,22.6,28.9,12.6,0.0,
84534,2006,6,13,23.2,29.5,14.1,0.0,
84535,2006,6,14,23.9,31.3,15.6,0.0,
84536,2006,6,15,24.8,30.3,17.0,0.0,
84537,2006,6,16,24.3,32.4,19.6,21.6,
84538,2006,6,17,19.9,24.6,17.5,0.3,
84539,2006,6,18,21.5,26.7,14.1,0.0,
84540,2006,6,19,23.1,31.5,17.1,13.200000000000001,
84541,2006,6,20,26.2,32.0,18.1,0.1,
84542,2006,6,21,26.3,31.0,20.3,3.3000000000000003,
84543,2006,6,22,24.3,28.8,19.7,0.0,
84544,2006,6,23,21.4,25.2,17.9,0.0,
84545,2006,6,24,24.0,29.0,18.1,0.0,
84546,2006,6,25,25.9,32.1,19.5,0.0,
84547,2006,6,26,27.0,32.6,20.5,0.0,
84548,2006,6,27,22.4,30.0,18.6,8.8,
84549,2006,6,28,19.6,21.8,16.0,2.7,
84550,2006,6,29,20.7,26.2,16.7,14.200000000000001,
84551,2006,6,30,16.7,20.2,14.5,2.6,
84552,2006,7,1,21.0,26.2,15.9,0.0,
84553,2006,7,2,21.1,26.1,14.5,0.0,
84554,2006,7,3,21.8,27.6,16.2,0.0,
84555,2006,7,4,24.2,29.4,17.5,0.0,
84556,2006,7,5,24.3,30.4,18.1,0.0,
84557,2006,7,6,25.8,31.3,18.1,0.0,
84558,2006,7,7,25.6,31.3,19.7,2.7,
84559,2006,7,8,24.3,28.0,19.4,0.0,T
84560,2006,7,9,24.7,30.1,19.1,0.0,
84561,2006,7,10,26.3,32.7,19.6,0.0,
84562,2006,7,11,27.7,34.0,20.2,0.0,
84563,2006,7,12,26.0,31.2,23.8,0.1,
84564,2006,7,13,26.3,31.9,20.0,0.8,
84565,2006,7,14,22.3,27.1,20.6,2.1,
84566,2006,7,15,21.3,25.4,15.5,0.0,
84567,2006,7,16,20.6,25.4,16.0,0.0,
84568,2006,7,17,22.8,28.8,14.4,0.0,
84569,2006,7,18,24.7,32.9,15.8,0.0,
84570,2006,7,19,27.1,34.3,17.6,0.0,
84571,2006,7,20,28.2,35.3,18.9,0.0,
84572,2006,7,21,26.8,32.9,21.8,0.5,
84573,2006,7,22,27.9,33.5,20.6,0.0,
84574,2006,7,23,24.6,31.7,19.6,0.3,
84575,2006,7,24,27.0,31.4,19.9,0.0,
84576,2006,7,25,27.9,32.7,21.0,0.0,
84577,2006,7,26,28.1,33.0,22.1,0.0,
84578,2006,7,27,28.8,34.7,21.3,0.0,
84579,2006,7,28,23.9,32.6,21.4,1.0,
84580,2006,7,29,23.7,28.5,20.5,0.4,
84581,2006,7,30,25.6,31.1,20.3,0.8,
84582,2006,7,31,23.9,30.1,20.4,0.3,
84583,2006,8,1,22.5,27.5,19.9,4.7,
84584,2006,8,2,21.2,25.2,17.1,0.0,T
84585,2006,8,3,16.7,21.7,14.2,11.3,
84586,2006,8,4,17.6,19.2,14.2,0.7000000000000001,
84587,2006,8,5,17.3,20.8,16.1,1.3,
84588,2006,8,6,17.7,20.3,16.2,16.7,
84589,2006,8,7,19.2,20.6,16.7,2.0,
84590,2006,8,8,19.7,23.6,16.2,0.0,
84591,2006,8,9,19.3,22.7,15.6,0.0,
84592,2006,8,10,18.1,22.4,15.6,1.5,
84593,2006,8,11,16.8,21.5,14.2,0.0,
84594,2006,8,12,16.7,20.0,12.1,0.3,
84595,2006,8,13,17.3,21.6,13.8,0.0,T
84596,2006,8,14,17.4,22.6,14.0,1.1,
84597,2006,8,15,17.6,21.2,13.6,1.8,
84598,2006,8,16,19.7,24.8,12.5,0.0,
84599,2006,8,17,23.4,29.3,15.4,0.0,
84600,2006,8,18,21.6,27.3,18.6,0.0,T
84601,2006,8,19,21.9,27.0,14.0,2.0,
84602,2006,8,20,19.6,23.4,18.0,0.0,T
84603,2006,8,21,19.5,23.9,16.7,1.5,
84604,2006,8,22,16.8,20.8,14.4,4.9,
84605,2006,8,23,18.2,21.9,15.7,0.0,
84606,2006,8,24,19.3,24.0,11.5,3.9,
84607,2006,8,25,18.0,22.3,15.1,0.0,
84608,2006,8,26,16.5,21.4,14.2,1.8,
84609,2006,8,27,16.2,21.2,13.8,0.8,
84610,2006,8,28,15.6,20.2,13.6,10.8,
84611,2006,8,29,13.1,16.9,11.4,3.0,
84612,2006,8,30,14.3,18.0,10.7,2.6,
84613,2006,8,31,15.5,18.4,13.2,0.0,T
84614,2006,9,1,17.6,22.3,12.3,0.0,
84615,2006,9,2,20.9,25.9,14.0,0.2,
84616,2006,9,3,21.1,23.7,17.6,4.1,
84617,2006,9,4,22.3,25.8,19.7,0.0,
84618,2006,9,5,19.2,23.0,16.6,0.0,T
84619,2006,9,6,20.6,25.1,17.1,0.0,
84620,2006,9,7,24.0,29.4,15.7,1.1,
84621,2006,9,8,16.4,25.2,14.0,0.0,
84622,2006,9,9,14.9,19.4,10.2,0.0,
84623,2006,9,10,16.9,22.8,9.7,0.0,
84624,2006,9,11,18.5,24.4,11.9,0.0,
84625,2006,9,12,19.1,25.0,12.9,0.0,
84626,2006,9,13,18.9,24.8,12.3,0.0,
84627,2006,9,14,19.6,25.2,12.8,0.0,
84628,2006,9,15,21.1,26.2,15.1,0.0,
84629,2006,9,16,21.4,25.0,19.4,0.0,T
84630,2006,9,17,20.7,25.4,16.5,0.0,
84631,2006,9,18,19.7,23.5,15.9,0.0,
84632,2006,9,19,17.5,20.8,14.6,0.0,
84633,2006,9,20,16.5,19.2,14.4,0.0,
84634,2006,9,21,17.1,22.4,9.9,0.0,
84635,2006,9,22,18.1,24.0,12.6,0.0,
84636,2006,9,23,17.8,23.2,12.2,0.0,
84637,2006,9,24,19.1,25.2,13.8,0.0,
84638,2006,9,25,18.7,23.6,14.3,0.0,
84639,2006,9,26,18.7,24.4,13.0,0.0,
84640,2006,9,27,17.6,21.6,13.7,8.1,
84641,2006,9,28,17.1,20.4,15.4,0.0,T
84642,2006,9,29,16.9,22.4,11.8,0.0,
84643,2006,9,30,18.4,23.8,12.3,0.0,T
84644,2006,10,1,16.2,19.5,14.2,5.5,
84645,2006,10,2,17.0,20.9,14.7,2.1,
84646,2006,10,3,15.0,16.2,13.0,6.8,
84647,2006,10,4,14.1,17.4,12.4,0.4,
84648,2006,10,5,12.8,16.9,10.9,1.3,
84649,2006,10,6,14.3,17.3,8.6,0.0,T
84650,2006,10,7,13.6,18.0,12.0,0.3,
84651,2006,10,8,12.3,17.3,9.7,0.0,
84652,2006,10,9,12.5,18.5,6.5,0.0,
84653,2006,10,10,11.8,17.2,6.6,0.0,
84654,2006,10,11,14.1,20.1,7.5,0.0,
84655,2006,10,12,12.6,17.9,7.9,0.0,
84656,2006,10,13,12.7,17.3,9.4,0.0,
84657,2006,10,14,13.0,18.1,10.3,0.0,
84658,2006,10,15,8.9,12.3,8.3,0.0,
84659,2006,10,16,9.2,14.1,6.1,0.0,
84660,2006,10,17,7.9,13.4,1.9,0.0,
84661,2006,10,18,7.4,12.7,1.2,0.0,
84662,2006,10,19,9.6,14.2,4.1,0.0,
84663,2006,10,20,9.5,13.8,6.2,0.0,
84664,2006,10,21,11.0,13.3,5.7,0.6,
84665,2006,10,22,14.1,20.0,10.2,0.0,
84666,2006,10,23,15.0,17.6,10.5,0.5,
84667,2006,10,24,16.6,19.9,13.0,0.0,T
84668,2006,10,25,13.1,17.3,11.8,0.0,
84669,2006,10,26,13.9,19.1,8.9,0.0,
84670,2006,10,27,16.1,20.6,10.9,2.1,
84671,2006,10,28,13.7,17.0,10.9,6.3,
84672,2006,10,29,13.3,19.1,11.7,1.3,
84673,2006,10,30,8.5,12.3,5.0,0.0,
84674,2006,10,31,11.7,14.3,6.3,0.6,
84675,2006,11,1,6.6,14.9,4.2,0.0,T
84676,2006,11,2,1.8,4.6,0.5,0.1,
84677,2006,11,3,1.6,4.4,-0.3,0.0,T
84678,2006,11,4,5.9,7.9,1.0,0.5,
84679,2006,11,5,9.8,11.0,7.3,1.5,
84680,2006,11,6,10.4,12.4,9.3,0.0,
84681,2006,11,7,8.3,11.0,6.8,0.0,
84682,2006,11,8,9.9,14.4,3.1,0.4,
84683,2006,11,9,10.0,12.4,8.1,1.1,
84684,2006,11,10,6.9,10.4,5.5,0.2,
84685,2006,11,11,6.9,8.6,3.0,1.0,
84686,2006,11,12,7.2,9.3,5.3,0.1,
84687,2006,11,13,8.1,9.9,4.4,1.1,
84688,2006,11,14,12.7,13.9,9.7,0.0,T
84689,2006,11,15,12.9,16.4,11.2,0.0,
84690,2006,11,16,7.1,11.6,4.7,0.0,
84691,2006,11,17,8.1,9.1,7.3,0.0,
84692,2006,11,18,9.4,11.5,7.9,0.0,T
84693,2006,11,19,8.1,10.0,6.7,1.8,
84694,2006,11,20,6.6,9.7,4.2,0.0,
84695,2006,11,21,6.4,8.6,2.5,0.4,
84696,2006,11,22,7.2,9.2,6.4,0.0,T
84697,2006,11,23,6.7,9.1,2.8,0.0,T
84698,2006,11,24,9.6,13.5,7.8,0.0,
84699,2006,11,25,10.0,11.3,8.3,0.0,
84700,2006,11,26,10.4,11.2,8.5,0.0,
84701,2006,11,27,9.8,11.0,8.3,0.0,
84702,2006,11,28,9.5,10.7,8.7,0.0,
84703,2006,11,29,9.2,9.8,7.5,0.0,T
84704,2006,11,30,8.9,11.2,7.4,0.0,
84705,2006,12,1,6.4,9.1,3.3,0.0,
84706,2006,12,2,5.2,7.6,3.3,0.0,
84707,2006,12,3,5.6,7.2,3.9,0.0,T
84708,2006,12,4,8.4,9.9,4.7,0.5,
84709,2006,12,5,11.8,14.4,8.3,0.0,
84710,2006,12,6,10.2,12.1,9.2,0.5,
84711,2006,12,7,8.5,10.8,7.2,0.0,
84712,2006,12,8,8.1,11.6,6.5,0.0,
84713,2006,12,9,6.6,8.6,5.6,6.8,
84714,2006,12,10,6.3,8.3,5.5,0.1,
84715,2006,12,11,3.9,6.3,0.6,1.6,
84716,2006,12,12,5.6,6.5,4.1,1.3,
84717,2006,12,13,7.0,7.9,3.3,0.0,T
84718,2006,12,14,8.2,11.2,6.2,0.0,
84719,2006,12,15,5.0,9.7,3.1,0.0,
84720,2006,12,16,5.7,8.2,-0.4,0.6,
84721,2006,12,17,5.2,9.8,4.5,0.0,T
84722,2006,12,18,3.7,5.5,3.0,0.0,
84723,2006,12,19,4.0,5.0,2.3,0.0,
84724,2006,12,20,5.1,5.7,3.4,0.0,T
84725,2006,12,21,6.0,7.2,4.4,0.0,
84726,2006,12,22,5.6,6.3,4.7,0.0,
84727,2006,12,23,3.7,5.7,2.8,0.0,
84728,2006,12,24,0.6,3.7,-0.8,0.0,
84729,2006,12,25,4.0,5.1,-0.6,0.0,T
84730,2006,12,26,2.2,5.0,1.1,0.0,
84731,2006,12,27,-1.5,1.5,-3.5,0.0,
84732,2006,12,28,-0.1,1.6,-4.4,3.0,
84733,2006,12,29,2.8,5.1,1.1,0.0,
84734,2006,12,30,1.2,3.3,-0.5,0.7000000000000001,
84735,2006,12,31,8.7,10.9,1.4,0.2,
84736,2007,1,1,9.1,12.5,6.5,1.7,
84737,2007,1,2,3.7,7.2,2.6,1.8,
84738,2007,1,3,5.0,6.7,3.8,0.2,
84739,2007,1,4,7.1,7.7,4.5,1.6,
84740,2007,1,5,7.5,8.9,7.0,0.7000000000000001,
84741,2007,1,6,9.5,10.9,7.1,2.2,
84742,2007,1,7,8.3,10.4,6.8,0.2,
84743,2007,1,8,7.6,10.0,3.3,0.0,T
84744,2007,1,9,11.9,12.8,8.6,0.0,T
84745,2007,1,10,11.9,14.4,10.9,0.0,T
84746,2007,1,11,9.2,11.3,6.5,1.6,
84747,2007,1,12,8.5,11.1,7.7,0.2,
84748,2007,1,13,11.8,13.4,8.0,0.0,
84749,2007,1,14,8.8,11.7,6.5,0.6,
84750,2007,1,15,3.9,8.0,2.2,0.0,
84751,2007,1,16,3.7,6.8,-0.4,0.0,
84752,2007,1,17,8.0,11.2,3.6,0.0,
84753,2007,1,18,14.2,15.4,8.2,5.2,
84754,2007,1,19,11.6,15.1,8.1,0.3,
84755,2007,1,20,12.1,14.2,8.2,2.4,
84756,2007,1,21,7.4,13.1,6.5,0.0,T
84757,2007,1,22,5.2,7.2,4.2,0.0,
84758,2007,1,23,-1.6,5.2,-2.5,7.2,
84759,2007,1,24,-2.5,-1.3,-2.9,6.8,
84760,2007,1,25,-1.8,0.2,-3.5,0.1,
84761,2007,1,26,-3.3,-0.7,-4.2,0.1,
84762,2007,1,27,-0.5,1.6,-3.6,0.2,
84763,2007,1,28,3.6,4.2,-0.7,1.0,
84764,2007,1,29,4.6,6.1,4.0,0.8,
84765,2007,1,30,5.8,7.3,4.1,0.1,
84766,2007,1,31,5.6,6.2,5.2,0.0,T
84767,2007,2,1,5.8,8.1,4.5,0.0,T
84768,2007,2,2,6.8,8.7,3.2,0.1,
84769,2007,2,3,5.6,8.9,4.5,0.0,T
84770,2007,2,4,4.8,7.9,2.2,0.0,
84771,2007,2,5,4.5,7.3,0.9,0.0,T
84772,2007,2,6,2.7,5.2,1.8,1.2,
84773,2007,2,7,2.2,3.4,0.8,6.7,
84774,2007,2,8,5.5,6.6,2.3,0.9,
84775,2007,2,9,6.3,8.6,4.1,0.0,
84776,2007,2,10,6.1,9.0,2.3,0.2,
84777,2007,2,11,6.8,9.9,4.2,0.8,
84778,2007,2,12,8.5,10.7,6.6,1.1,
84779,2007,2,13,8.2,10.4,7.1,0.3,
84780,2007,2,14,8.8,11.2,6.1,4.6000000000000005,
84781,2007,2,15,6.4,9.3,5.5,2.0,
84782,2007,2,16,4.9,5.9,3.8,0.0,
84783,2007,2,17,5.3,9.5,2.9,0.0,
84784,2007,2,18,4.3,8.7,0.8,0.0,
84785,2007,2,19,3.0,4.4,0.7,0.0,T
84786,2007,2,20,5.8,8.7,2.9,0.0,
84787,2007,2,21,4.4,7.2,2.7,0.1,
84788,2007,2,22,6.6,10.9,3.5,0.0,
84789,2007,2,23,6.6,10.1,2.5,0.0,
84790,2007,2,24,5.3,7.3,0.0,0.0,
84791,2007,2,25,7.7,10.7,5.0,0.0,T
84792,2007,2,26,7.6,10.4,4.7,0.3,
84793,2007,2,27,5.7,8.3,3.6,7.8,
84794,2007,2,28,9.4,12.1,3.4,1.1,
84795,2007,3,1,9.8,11.9,8.0,0.3,
84796,2007,3,2,7.0,10.3,6.0,0.0,T
84797,2007,3,3,7.5,11.1,3.1,4.6000000000000005,
84798,2007,3,4,6.3,9.3,4.8,0.0,T
84799,2007,3,5,8.2,11.3,2.9,0.0,T
84800,2007,3,6,9.9,14.5,3.1,0.0,
84801,2007,3,7,9.6,14.7,4.2,0.9,
84802,2007,3,8,8.9,10.7,7.9,2.0,
84803,2007,3,9,9.3,12.1,5.4,0.1,
84804,2007,3,10,7.0,10.0,5.9,0.0,T
84805,2007,3,11,7.1,12.3,0.9,0.0,
84806,2007,3,12,9.5,15.2,2.4,0.0,
84807,2007,3,13,10.3,17.2,3.6,0.0,
84808,2007,3,14,9.5,13.3,6.7,0.0,
84809,2007,3,15,7.7,12.5,2.1,0.0,
84810,2007,3,16,8.4,14.0,1.9,0.0,
84811,2007,3,17,9.1,10.4,5.4,0.0,T
84812,2007,3,18,9.9,12.4,8.5,1.8,
84813,2007,3,19,5.3,9.1,4.3,0.0,
84814,2007,3,20,4.0,5.3,3.1,2.0,
84815,2007,3,21,4.1,5.3,2.1,0.6,
84816,2007,3,22,4.7,6.6,2.3,0.0,T
84817,2007,3,23,5.3,9.6,1.8,4.2,
84818,2007,3,24,8.4,10.5,4.8,0.0,T
84819,2007,3,25,10.1,14.6,5.3,0.0,
84820,2007,3,26,9.8,15.0,5.9,0.0,
84821,2007,3,27,10.4,15.1,5.3,0.0,
84822,2007,3,28,9.6,15.5,2.9,0.0,
84823,2007,3,29,8.4,11.6,6.6,0.0,
84824,2007,3,30,10.0,14.6,5.3,0.0,
84825,2007,3,31,11.5,16.4,6.8,0.0,
84826,2007,4,1,12.2,17.5,6.2,0.0,
84827,2007,4,2,12.4,17.9,7.2,0.0,
84828,2007,4,3,9.6,15.9,5.0,0.0,T
84829,2007,4,4,7.0,10.9,5.2,0.0,T
84830,2007,4,5,9.3,16.4,0.8,0.0,
84831,2007,4,6,11.9,16.8,7.1,0.0,
84832,2007,4,7,9.7,13.2,8.3,0.0,
84833,2007,4,8,7.8,11.6,4.2,0.0,
84834,2007,4,9,14.0,17.8,6.7,0.0,
84835,2007,4,10,14.5,17.0,10.9,0.0,
84836,2007,4,11,13.7,16.6,11.1,0.0,
84837,2007,4,12,14.5,20.2,7.3,0.0,
84838,2007,4,13,17.3,23.4,10.3,0.0,
84839,2007,4,14,18.1,24.3,11.8,0.0,
84840,2007,4,15,16.6,23.0,10.5,0.0,
84841,2007,4,16,16.4,22.0,10.6,0.0,
84842,2007,4,17,18.2,25.1,9.0,1.8,
84843,2007,4,18,10.3,19.2,9.6,0.0,
84844,2007,4,19,13.3,17.7,7.1,0.0,
84845,2007,4,20,10.2,14.8,8.4,0.0,
84846,2007,4,21,10.0,13.7,4.2,0.0,
84847,2007,4,22,13.0,18.8,5.7,0.0,
84848,2007,4,23,17.4,24.2,8.4,0.1,
84849,2007,4,24,16.4,19.5,13.5,0.2,
84850,2007,4,25,16.8,22.1,9.7,0.0,
84851,2007,4,26,18.1,23.4,11.3,0.0,
84852,2007,4,27,19.7,25.1,12.6,0.0,
84853,2007,4,28,18.9,25.4,10.6,0.0,
84854,2007,4,29,13.6,20.1,12.2,0.0,
84855,2007,4,30,12.9,17.4,6.9,0.0,
84856,2007,5,1,10.9,15.1,8.1,0.0,
84857,2007,5,2,12.5,16.6,5.9,0.0,
84858,2007,5,3,15.4,20.4,7.1,0.0,
84859,2007,5,4,16.9,22.2,10.9,0.0,
